"sample.id","lab.id.x","method","cas.number","analyte","result","units","dilution","result.reported.to","mdl","rl","non.detect","duplicate","location.name","treatment.name","method.name","event.type","event.count","flow.vol.liter","collected","received","flag"
"K-MT1-03-GB","HS23081597-11","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.8,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT1-03-GB","HS23081597-11","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.49,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT1-03-GB","HS23081597-11","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT1-03-GB","HS23081597-11","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT1-03-GB","HS23081597-11","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.348,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT1-03-GB","HS23081597-11","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1200,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT1-03-GBH","HS23081597-12","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.53,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT1-03-GBH","HS23081597-12","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.44,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT1-03-GBH","HS23081597-12","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT1-03-GBH","HS23081597-12","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT1-03-GBH","HS23081597-12","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.144,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT1-03-GBH","HS23081597-12","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1120,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-LC","HS23081597-13","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.92,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-LC","HS23081597-13","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.43,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-LC","HS23081597-13","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-LC","HS23081597-13","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-LC","HS23081597-13","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",1.42,"mg/L",2,"RL",0.04,0.1,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-LC","HS23081597-13","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1140,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-ISC","HS23081597-14","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.89,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-ISC","HS23081597-14","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.44,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-ISC","HS23081597-14","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-ISC","HS23081597-14","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-ISC","HS23081597-14","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.385,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-ISC","HS23081597-14","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1180,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-GB","HS23081597-15","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.73,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-GB","HS23081597-15","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.47,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-GB","HS23081597-15","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-GB","HS23081597-15","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-GB","HS23081597-15","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.782,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-GB","HS23081597-15","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1270,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-GBH","HS23081597-16","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.56,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-GBH","HS23081597-16","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.41,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-GBH","HS23081597-16","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-GBH","HS23081597-16","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-GBH","HS23081597-16","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.057,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-MT2-03-GBH","HS23081597-16","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1140,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-LC","HS23081597-17","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST1","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-LC","HS23081597-17","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.42,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST1","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-LC","HS23081597-17","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST1","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-LC","HS23081597-17","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST1","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-LC","HS23081597-17","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.136,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","ST1","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-LC","HS23081597-17","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1220,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST1","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-ISC","HS23081597-18","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-ISC","HS23081597-18","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.4,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-ISC","HS23081597-18","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-ISC","HS23081597-18","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-ISC","HS23081597-18","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.106,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-ISC","HS23081597-18","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1120,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-GB","HS23081597-19","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.59,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-GB","HS23081597-19","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.44,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-GB","HS23081597-19","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-GB","HS23081597-19","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-GB","HS23081597-19","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.264,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-GB","HS23081597-19","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1210,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-GBH","HS23081597-20","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-GBH","HS23081597-20","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.39,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-GBH","HS23081597-20","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-GBH","HS23081597-20","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-GBH","HS23081597-20","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.127,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST1-03-GBH","HS23081597-20","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1250,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-LC","HS23081597-21","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.7,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-LC","HS23081597-21","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.54,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-LC","HS23081597-21","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-LC","HS23081597-21","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-LC","HS23081597-21","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.976,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-LC","HS23081597-21","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1190,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-ISC","HS23081597-22","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-ISC","HS23081597-22","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.22,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-ISC","HS23081597-22","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-ISC","HS23081597-22","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-ISC","HS23081597-22","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.202,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-ISC","HS23081597-22","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1200,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-GB","HS23081597-23","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0.52,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-GB","HS23081597-23","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.61,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-GB","HS23081597-23","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-GB","HS23081597-23","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-GB","HS23081597-23","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.32,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-GB","HS23081597-23","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1280,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-GBH","HS23081597-24","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-GBH","HS23081597-24","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.42,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-GBH","HS23081597-24","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-GBH","HS23081597-24","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-GBH","HS23081597-24","SM4500P E - P_TW M4500P E","7723-14-0","Phosphorus, Total (As P)",0.112,"mg/L",1,"RL",0.02,0.05,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-ST2-03-GBH","HS23081597-24","E160.1 - TDS_W_160.1","TDS","Total Dissolved Solids (Residue, Filterable)",1180,"mg/L",1,"RL",5,10,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-INF-03-GB","HS23081597-25","M4500 NH3 D - TKN_W 4500NH3 D","7727-37-9TKN","Nitrogen, Total Kjeldahl",0,"mg/L",1,"RL",0.1,0.5,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-INF-03-GB","HS23081597-25","E300 - 300_W","14797-55-8","Nitrogen, Nitrate (As N)",7.38,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-INF-03-GB","HS23081597-25","E300 - 300_W","14797-65-0","Nitrogen, Nitrite  (As N)",0,"mg/L",1,"RL",0.03,0.1,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
"K-INF-03-GB","HS23081597-25","SM4500P E - P-Ortho M4500P E","7723-14-0","Phosphorus, Total Orthophosphate (as P)",0,"mg/L",1,"RL",0.01,0.05,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 3",NA,2023-08-24 02:00:00,"25 Aug 2023 09:50",NA
